262.86,15.51,18.908,262.6,15.27,19.084,34.671
98.609,1124,19.832,98.997,1123.9,20.01,35.612
823.8,132.6,26.219,823.78,132.71,26.107,20.769
1330.5,1647,20.278,1330.3,1646.8,20.221,16.381
1090.1,1547.5,17.845,1090.3,1547.5,17.926,16.4
646.41,478,17.7,646.4,477.97,18.033,59.963
1449.7,1494.8,7.1474,1449.4,1494.7,7.3081,31.115
806.19,480.08,13.299,805.78,480.35,13.365,23.077
64.234,60.297,24.155,63.899,60.217,24.39,44.526
1295.6,1590.8,20.398,1295.7,1590.7,20.617,39.795
1275.3,24.726,24.149,1274.2,24.905,24.437,67.898
114.24,604.26,6.875,114.3,603.71,6.9316,24.043
942.77,641.23,6.6316,942.71,641.18,6.513,21.566
516.61,85.838,27.326,516.85,85.822,26.902,76.844
1259,862.91,16.749,1259.2,863.07,16.934,34.992
203.96,739.78,9.3486,204.15,739.79,9.3881,10.255
109.3,1707.1,8.261,109.21,1706.8,8.282,14.367
764.38,752.73,5.673,764.14,752.59,5.7835,22.87
1702.4,1819.6,15.231,1702.2,1819.6,15.458,42.2
578.7,144.34,5.5868,578.88,144.45,5.3904,36.341
1166.2,651.35,24.697,1166.4,651.53,24.809,22.921
1781.8,1001.9,10.536,1781.8,1001.7,10.811,50.21
1629.1,609.4,19.136,1628.7,609.33,19.28,32.005
1188.2,1805.2,8.9246,1188,1804.6,9.0687,35.75
1057.3,325.54,10.182,1057.3,325.7,10.23,10.541
133.22,1548.2,7.5586,133.33,1547.9,7.751,36.723
372.94,1850.6,9.636,373.3,1850.4,9.5154,27.142
898.07,103.22,15.984,897.53,102.55,16.344,73.306
1841.1,368.64,4.7508,1841,368.55,4.7553,5.8397
1183.8,589.35,13.246,1184,589.46,13.505,47.585
336.75,626.17,16.633,336.98,625.76,16.858,44.726
1328.8,429.16,4.632,1328.8,429.31,4.7212,17.12
1143.9,43.318,14.452,1143.7,43.822,14.442,21.442
936.56,1462,16.791,936.71,1462.3,16.879,20.687
1763.7,1777.8,15.535,1763.6,1777.4,15.684,32.104
1795.7,1065.1,10.754,1795,1064.9,10.836,30.094
1100.8,525.66,4.6694,1100.7,525.56,4.7682,18.69
350.28,34.497,27.457,350.23,34.34,26.847,110.07
1513.3,749.25,10.886,1513.1,748.94,11.099,41.238
1133.8,650.77,11.277,1133.4,650.61,11.418,29.52
1285.6,1378.4,10.1,1285.8,1378.1,10.406,56.956
1244.3,655.67,21.39,1244.5,655.49,21.414,10.926
72.01,300.61,18.162,71.915,300.56,18.219,11.025
858.22,209.83,10.52,858.44,210.33,10.85,63.23
160.26,1642.7,8.2416,160.63,1643,8.2821,19.969
276.74,104.18,15.23,276.74,104.07,15.392,29.322
315.5,182.92,4.2478,315.77,182.55,4.096,32.723
993.83,1817.1,6.1353,993.62,1817.2,6.2053,15.285
