297,7.5164e+05,4.6811e+05,13.515,64.682,898.4,64.359,898.5
298,7.5107e+05,3.1982e+05,16.221,544.87,1465.2,544.69,1465.6
299,7.5085e+05,3.4364e+05,15.457,668.57,435.02,668.22,434.85
300,7.4979e+05,2.99e+05,13.667,1560.8,176.77,1561,177.06
301,7.4965e+05,5.8213e+05,17.537,309.51,509.33,309.07,509.4
302,7.484e+05,1.8689e+05,13.344,1218.3,1681.8,1218.1,1682
303,7.4805e+05,6.0089e+05,13.838,926.87,1136,926.94,1136.4
304,7.462e+05,4.1291e+05,15.161,1657.2,1593.4,1657.6,1593.3
305,7.4602e+05,3.6417e+05,6.4847,1761.6,1221,1761.5,1221.2
306,7.4537e+05,4.5743e+05,7.1631,1534,1271.7,1534,1271.9
307,7.4429e+05,3.3974e+05,19.624,764.08,1526.9,764.03,1526.4
308,7.4231e+05,4.1783e+05,25.116,39.739,1426.3,39.27,1426.7
309,7.4123e+05,2.7039e+05,8.9441,694.1,296.18,693.88,296.13
310,7.3841e+05,4.2217e+05,36.408,349.22,758.38,348.36,758.69
311,7.3803e+05,3.4427e+05,4.304,1880.5,168.33,1880.5,168.43
312,7.357e+05,2.6023e+05,7.0121,1005.9,41.542,1006,41.467
313,7.3564e+05,2.8254e+05,31.808,479.24,636.68,478.52,636.33
314,7.351e+05,4.9933e+05,6.0178,1420,527.72,1420,527.87
315,7.3494e+05,2.5634e+05,28.863,1582.6,1538.4,1583,1539.1
316,7.3489e+05,4.0482e+05,11.47,305.96,1243.4,305.87,1243.1
317,7.3465e+05,3.0728e+05,32.519,1403.8,90.332,1404,91.138
318,7.32e+05,3.4285e+05,9.7196,1207.6,175.25,1207.7,175.06
319,7.3151e+05,4.7241e+05,9.9853,1030.7,1447.1,1030.6,1446.9
320,7.3004e+05,4.2269e+05,5.1876,1808.4,1814.3,1808.5,1814.3
321,7.2986e+05,3.6243e+05,5.3878,717.93,273.11,718.03,273.01
322,7.2963e+05,5.4406e+05,16.056,1615.2,523.83,1615,523.53
323,7.2947e+05,6.143e+05,13.981,1436.5,574.55,1436.8,574.65
324,7.2919e+05,4.7616e+05,25.568,330.12,1284.5,329.58,1284.8
325,7.2909e+05,3.0929e+05,16.905,1003.3,94.931,1003.3,94.505
326,7.2771e+05,5.137e+05,1.8511,1096.6,1046.7,1096.7,1046.7
327,7.2707e+05,4.0343e+05,38.173,1215.8,1404.4,1216.7,1404.6
328,7.2638e+05,3.0894e+05,20,1896,929.36,1896.5,929.6
